connection_name,field_type,project,model,explore,view,view_label,name,hidden,label,label_short,description,sql,ftype,value_format,source
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.cost,False,Inventory Items Cost,Cost,None,${TABLE}.cost ,number,$#.000;($#.000),inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.created_date,False,Inventory Items Created Date,Created Date,None,${TABLE}.created_at ,date_date,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.created_month,False,Inventory Items Created Month,Created Month,None,${TABLE}.created_at ,date_month,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.created_time,False,Inventory Items Created Time,Created Time,None,${TABLE}.created_at ,date_time,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.created_week,False,Inventory Items Created Week,Created Week,None,${TABLE}.created_at ,date_week,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.id,False,Inventory Items ID,ID,None,${TABLE}.id ,number,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.product_id,False,Inventory Items Product ID,Product ID,None,${TABLE}.product_id ,number,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.sold_date,False,Inventory Items Sold Date,Sold Date,None,${TABLE}.sold_at ,date_date,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.sold_month,False,Inventory Items Sold Month,Sold Month,None,${TABLE}.sold_at ,date_month,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.sold_time,False,Inventory Items Sold Time,Sold Time,None,${TABLE}.sold_at ,date_time,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,inventory_items,Inventory Items,inventory_items.sold_week,False,Inventory Items Sold Week,Sold Week,None,${TABLE}.sold_at ,date_week,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,products,Products,products.brand,False,Products Brand,Brand,None,${TABLE}.brand ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,products,Products,products.category,False,Products Category,Category,None,${TABLE}.category ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,products,Products,products.department,False,Products Department,Department,None,${TABLE}.department ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,products,Products,products.id,False,Products ID,ID,None,${TABLE}.id ,number,None,products.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,products,Products,products.item_name,False,Products Item Name,Item Name,None,${TABLE}.item_name ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,products,Products,products.rank,False,Products Rank,Rank,None,${TABLE}.rank ,number,None,products.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,products,Products,products.retail_price,False,Products Retail Price,Retail Price,None,${TABLE}.retail_price ,number,None,products.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,products,Products,products.sku,False,Products SKU,SKU,None,${TABLE}.sku ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,inventory_items,products,Products,products.test_dimension,False,Products Test Dimension,Test Dimension,None,${brand} ,string,None,products.view.lkml
thelook,measures,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.count,False,Inventory Items Count,Count,None,None,count_distinct,None,inventory_items.view.lkml
thelook,measures,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.total_cost,False,Inventory Items Total Cost,Total Cost,None,${cost}/0.001 ,sum_distinct,$#.000;($#.000),inventory_items.view.lkml
thelook,measures,demo,ecommerce,order_items,order_items,Order Items,order_items.average_spend_per_user,False,Order Items Average Spend per User,Average Spend per User,None,"1.0 * ${lifetime_revenue} / NULLIF(${users.count},0) ",number,"$#,##0.00",order_items.view.lkml
thelook,measures,demo,ecommerce,order_items,order_items,Order Items,order_items.count,False,Order Items Count,Count,None,None,count,None,order_items.view.lkml
thelook,measures,demo,ecommerce,order_items,order_items,Order Items,order_items.lifetime_revenue,False,Order Items Lifetime Revenue,Lifetime Revenue,None,${sale_price} ,sum,"$#,##0.00",order_items.view.lkml
thelook,measures,demo,ecommerce,order_items,orders,Orders,orders.conditional_count,False,Orders Conditional Count,Conditional Count,None,"{% if orders.status._in_query %}
      ${status}
      {% elsif orders.user_id._in_query %}
      ${user_id}
      {% else %}
      NULL
      {% endif %}",count_distinct,None,orders.view.lkml
thelook,measures,demo,ecommerce,order_items,orders,Orders,orders.count,False,Orders Count,Count,None,None,count_distinct,None,orders.view.lkml
thelook,measures,demo,ecommerce,order_items,orders,Orders,orders.first_order_date,False,Orders First Order Date,First Order Date,None,"MIN(NULLIF(orders.created_at,0))",date,None,orders.view.lkml
thelook,measures,demo,ecommerce,order_items,orders,Orders,orders.last_order_date,False,Orders Last Order Date,Last Order Date,None,"MAX(NULLIF(orders.created_at,0))",date,None,orders.view.lkml
thelook,measures,demo,ecommerce,order_items,products,Products,products.count,False,Products Count,Count,None,None,count_distinct,None,products.view.lkml
thelook,measures,demo,ecommerce,order_items,users,Users,users.count,False,Users Count,Count,None,None,count_distinct,None,users.view.lkml
thelook,measures,demo,ecommerce,order_items,users,Users,users.count_distinct_ages,False,Users Count Distinct Ages,Count Distinct Ages,None,${age},count_distinct,None,users.view.lkml
thelook,measures,demo,ecommerce,order_items,users,Users,users.count_distinct_users_age,False,Users Count Distinct Users Age,Count Distinct Users Age,None,${age},count_distinct,None,users.view.lkml
thelook,measures,demo,ecommerce,order_items,users,Users,users.count_users_signup_last_30_days,False,Users Count Users Signup Last 30 Days,Count Users Signup Last 30 Days,None,None,count_distinct,None,users.view.lkml
thelook,measures,demo,ecommerce,order_items,users,Users,users.count_users_under_30,False,Users Count Users Under 30,Count Users Under 30,None,None,count_distinct,None,users.view.lkml
thelook,measures,demo,ecommerce,order_items,users,Users,users.num_orders_active_measure,False,Users Num Orders Active Measure,Num Orders Active Measure,None,${age},sum_distinct,None,users.view.lkml
thelook,measures,demo,ecommerce,order_items,users,Users,users.slot_maximum_actual_measure,False,Users Slot Maximum Actual Measure,Slot Maximum Actual Measure,None,${age} +1  ,sum_distinct,None,users.view.lkml
thelook,measures,demo,ecommerce,order_items,users,Users,users.utilization,False,Users Utilization,Utilization,None,CASE WHEN ${count_users_under_30}=0 THEN 0 ELSE ${num_orders_active_measure}/${slot_maximum_actual_measure} end,number,0.00%,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.cost,False,Inventory Items Cost,Cost,None,${TABLE}.cost ,number,$#.000;($#.000),inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.created_date,False,Inventory Items Created Date,Created Date,None,${TABLE}.created_at ,date_date,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.created_month,False,Inventory Items Created Month,Created Month,None,${TABLE}.created_at ,date_month,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.created_time,False,Inventory Items Created Time,Created Time,None,${TABLE}.created_at ,date_time,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.created_week,False,Inventory Items Created Week,Created Week,None,${TABLE}.created_at ,date_week,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.id,False,Inventory Items ID,ID,None,${TABLE}.id ,number,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.product_id,False,Inventory Items Product ID,Product ID,None,${TABLE}.product_id ,number,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.sold_date,False,Inventory Items Sold Date,Sold Date,None,${TABLE}.sold_at ,date_date,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.sold_month,False,Inventory Items Sold Month,Sold Month,None,${TABLE}.sold_at ,date_month,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.sold_time,False,Inventory Items Sold Time,Sold Time,None,${TABLE}.sold_at ,date_time,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,inventory_items,Inventory Items,inventory_items.sold_week,False,Inventory Items Sold Week,Sold Week,None,${TABLE}.sold_at ,date_week,None,inventory_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,order_items,Order Items,order_items.id,False,Order Items ID,ID,None,${TABLE}.id ,number,None,order_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,order_items,Order Items,order_items.inventory_item_id,False,Order Items Inventory Item ID,Inventory Item ID,None,${TABLE}.inventory_item_id ,number,None,order_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,order_items,Order Items,order_items.order_id,False,Order Items Order ID,Order ID,None,${TABLE}.order_id ,number,None,order_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,order_items,Order Items,order_items.returned_date,False,Order Items Returned Date,Returned Date,None,${TABLE}.returned_at ,date_date,None,order_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,order_items,Order Items,order_items.returned_minute30,False,Order Items Returned Minute30,Returned Minute30,None,${TABLE}.returned_at ,date_minute30,None,order_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,order_items,Order Items,order_items.returned_month,False,Order Items Returned Month,Returned Month,None,${TABLE}.returned_at ,date_month,None,order_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,order_items,Order Items,order_items.returned_time,False,Order Items Returned Time,Returned Time,None,${TABLE}.returned_at ,date_time,None,order_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,order_items,Order Items,order_items.returned_week,False,Order Items Returned Week,Returned Week,None,${TABLE}.returned_at ,date_week,None,order_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,order_items,Order Items,order_items.sale_price,False,Order Items Sale Price,Sale Price,None,${TABLE}.sale_price ,number,None,order_items.view.lkml
thelook,dimensions,demo,ecommerce,order_items,orders,Orders,orders.created_date,False,Orders Created Date,Created Date,None,${TABLE}.created_at ,date_date,None,orders.view.lkml
thelook,dimensions,demo,ecommerce,order_items,orders,Orders,orders.created_month,False,Orders Created Month,Created Month,None,${TABLE}.created_at ,date_month,None,orders.view.lkml
thelook,dimensions,demo,ecommerce,order_items,orders,Orders,orders.created_time,False,Orders Created Time,Created Time,None,${TABLE}.created_at ,date_time,None,orders.view.lkml
thelook,dimensions,demo,ecommerce,order_items,orders,Orders,orders.created_week,False,Orders Created Week,Created Week,None,${TABLE}.created_at ,date_week,None,orders.view.lkml
thelook,dimensions,demo,ecommerce,order_items,orders,Orders,orders.id,False,Orders ID,ID,None,${TABLE}.id ,number,None,orders.view.lkml
thelook,dimensions,demo,ecommerce,order_items,orders,Orders,orders.status,False,Orders Status,Status,None,${TABLE}.status ,string,None,orders.view.lkml
thelook,dimensions,demo,ecommerce,order_items,orders,Orders,orders.user_id,False,Orders User ID,User ID,None,${TABLE}.user_id ,number,None,orders.view.lkml
thelook,dimensions,demo,ecommerce,order_items,products,Products,products.brand,False,Products Brand,Brand,None,${TABLE}.brand ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,order_items,products,Products,products.category,False,Products Category,Category,None,${TABLE}.category ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,order_items,products,Products,products.department,False,Products Department,Department,None,${TABLE}.department ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,order_items,products,Products,products.id,False,Products ID,ID,None,${TABLE}.id ,number,None,products.view.lkml
thelook,dimensions,demo,ecommerce,order_items,products,Products,products.item_name,False,Products Item Name,Item Name,None,${TABLE}.item_name ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,order_items,products,Products,products.rank,False,Products Rank,Rank,None,${TABLE}.rank ,number,None,products.view.lkml
thelook,dimensions,demo,ecommerce,order_items,products,Products,products.retail_price,False,Products Retail Price,Retail Price,None,${TABLE}.retail_price ,number,None,products.view.lkml
thelook,dimensions,demo,ecommerce,order_items,products,Products,products.sku,False,Products SKU,SKU,None,${TABLE}.sku ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,order_items,products,Products,products.test_dimension,False,Products Test Dimension,Test Dimension,None,${brand} ,string,None,products.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.age,False,Users ,,None,${TABLE}.age ,number,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.city,False,Users   City ,  City ,None,${TABLE}.city ,string,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.age_tier,False,Users Age Tier,Age Tier,None,${age},tier,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.country,False,Users Country,Country,None,${TABLE}.country ,string,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.created_date,False,Users Created Date,Created Date,None,${TABLE}.created_at ,date_date,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.created_day_of_week,False,Users Created Day of Week,Created Day of Week,None,${TABLE}.created_at ,date_day_of_week,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.created_day_of_week_index,False,Users Created Day of Week Index,Created Day of Week Index,None,${TABLE}.created_at ,date_day_of_week_index,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.created_month,False,Users Created Month,Created Month,None,${TABLE}.created_at ,date_month,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.created_second,False,Users Created Second,Created Second,None,${TABLE}.created_at ,date_second,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.created_time,False,Users Created Time,Created Time,None,${TABLE}.created_at ,date_time,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.created_week,False,Users Created Week,Created Week,None,${TABLE}.created_at ,date_week,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.email,False,Users Email,Email,None,${TABLE}.email ,string,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.first_name,False,Users First Name,First Name,None,${TABLE}.first_name ,string,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.gender,False,Users Gender,Gender,None,${TABLE}.gender ,string,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.id,True,Users ID,ID,None,${TABLE}.id ,number,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.is_signup_diff_less_30,True,Users Is Signup Diff Less 30 (Yes / No),Is Signup Diff Less 30 (Yes / No),None,${signup_diff} < 30 ,yesno,None,users.view.lkml
thelook,dimensions,demo,ecommerce,order_items,users,Users,users.is_user_under_30,False,Users Is User Under 30 (Yes / No),Is User Under 30 (Yes / No),None,${age} < 30 ,yesno,None,users.view.lkml
